material,r,V,p_int,q_int,recon,dissoc
iron,2.3575757575757574,1.7174308021756826036411058573391765090525715310580020384644745500767736953395291E-20,0,0,0E-79,0
iron,2.3599999999999994,1.6451779120120120882410929873714343402361787372103869588063232185227101865350620E-20,0,0,0E-79,0
iron,2.3624242424242423,1.5746808358617947109092987323313860900189254294348310782426812620700018310432186E-20,0,0,0E-79,0
iron,2.3648484848484843,1.5059255049426958722584613619216117425989890013796356364144500667566594707095488E-20,0,0,0E-79,0
iron,2.367272727272727,1.4388979433683685586234728034940933529424841939430190270079306482367907986262347E-20,0,0,0E-79,0
iron,2.3696969696969696,1.3735842675769109780432754890465031242477965593085871343864104564703001063694831E-20,0,0,0E-79,0
iron,2.372121212121212,1.3099706857625280905203083410258862830034547382449426505932418623838344157202994E-20,0,0,0E-79,0
iron,2.3745454545454545,1.2480434973106531598698684027699478748152010980228233655568024285104886854222252E-20,0,0,0E-79,0
iron,2.376969696969697,1.1877890922364630698403789962189591862014198419367401169812576748870280474812415E-20,0,0,0E-79,0
iron,2.379393939393939,1.1291939506267426689147474657474329776376731519639869726326357074390270479164290E-20,0,0,0E-79,0
iron,2.381818181818182,1.0722446420849686942859004453848684201131160540990078086451104474017641527196717E-20,0,0,0E-79,0
iron,2.384242424242424,1.0169278251799628551344682039859858739004300523855573246348363335167210538599234E-20,0,0,0E-79,0
iron,2.3866666666666667,9.6323024689749963522491278463167639409345191061259750428018889415663542211856237E-21,0,0,0E-79,0
iron,2.3890909090909087,9.1113874209549957956320349783409081258339766870543889445719299327702861598339658E-21,0,0,0E-79,0
iron,2.3915151515151516,8.6064023296223160583054707659920589435043361557028766627500749417886406228737835E-21,0,0,0E-79,0
iron,2.3939393939393936,8.1172172847798190778927051698631667320907988872714426555516115169649405537973510E-21,0,0,0E-79,0
iron,2.3963636363636365,7.6437032387967563028823458991663954397505647144654254145995750521115351677698082E-21,0,0,0E-79,0
iron,2.3987878787878785,7.1857320012898277082891857322312074286353944340550419150282365701461949886405512E-21,0,0,0E-79,0
iron,2.4012121212121214,6.7431762338330671286338001268633249283266504052954086048297549258878498881185235E-21,0,0,0E-79,0
iron,2.4036363636363633,6.3159094447023493047378217943414527560793846339785654561817316272760120605350978E-21,0,0,0E-79,0
iron,2.4060606060606062,5.9038059836483200099251933264670485716112686811392299637977907377907254363147766E-21,0,0,0E-79,0
iron,2.4084848484848482,5.5067410367033531999718745333046150850847930030781944060703091237608335146254536E-21,0,0,0E-79,0
iron,2.4109090909090907,5.1245906210170651601314365514451541979566747954924919423504142736112332253090677E-21,0,0,0E-79,0
iron,2.413333333333333,4.7572315797246355815655895500074627946756927016764051858528793338932183976383840E-21,0,0,0E-79,0
iron,2.4157575757575755,4.4045415768445934053607245736182360506631532139743608384205220736155625827650033E-21,0,0,0E-79,0
iron,2.418181818181818,4.0663990922077398356609248874300972001856695226100958822490226880714757653721797E-21,0,0,0E-79,0
iron,2.4206060606060604,3.7426834164159893210783512115189582516500328364958377359482377824725571509225234E-21,0,0,0E-79,0
iron,2.423030303030303,3.4332746458315879908061395136253839407101470673694448815905790949994333908594989E-21,0,0,0E-79,0
iron,2.4254545454545453,3.1380536775963501762756579582980720629984078950688625219049180776704395730530882E-21,0,0,0E-79,0
iron,2.4278787878787877,2.8569022046802720227320951314563427773481668004053761108034944038737480457032692E-21,0,0,0E-79,0
iron,2.43030303030303,2.5897027109603753655774669638928864890896372870567044002471971445582749879131022E-21,0,0,0E-79,0
iron,2.4327272727272726,2.3363384663283991955366465686113919396331081440879505446830505502830525004201330E-21,0,0,0E-79,0
iron,2.435151515151515,2.0966935218281774704440177674579629055366019043367561538033528130285682661459411E-21,0,0,0E-79,0
iron,2.4375757575757575,1.8706527048218775913525908995836390911593371656759480992270927921651568967976099E-21,0,0,0E-79,0
iron,2.4399999999999995,1.6581016141852260338836060755461318708863922337145769405761947018986650189159644E-21,0,0,0E-79,0
iron,2.4424242424242424,1.4589266155313577599437865879392032012217529103388144650408337516175892242013951E-21,0,0,0E-79,0
iron,2.4448484848484844,1.2730148364636968435897849095099032524108586262935508003635570949357882494928597E-21,0,0,0E-79,0
iron,2.4472727272727273,1.1002541618564451577009128548667799654686251471810499494203121216980653902882204E-21,0,0,0E-79,0
iron,2.4496969696969693,9.4053322916430845743714514732593198303123024311374614896912505910937890465383277E-22,0,0,0E-79,0
iron,2.452121212121212,7.9374142375923874131371359260622795538907330356057635557492349282118075234096654E-22,0,0,0E-79,0
iron,2.454545454545454,6.5976887429613100741569341015781902779701881295780273325926044943526029438076436E-22,0,0,0E-79,0
iron,2.456969696969697,5.3850644810533240052810897453184073365963634499968081118050784319428627902081784E-22,0,0,0E-79,0
iron,2.459393939393939,4.2984574661353753296570127585866989930670434877048606216902841042194437182169086E-22,0,0,0E-79,0
iron,2.461818181818182,3.3367910079139159218483238958054510834781616761810795003735515474732941977928792E-22,0,0,0E-79,0
iron,2.464242424242424,2.4989956662902208094709200645472790310534023452484029948180752918834132332702233E-22,0,0,0E-79,0
iron,2.4666666666666663,1.7840092063804936170030459596743135575595546192447351562735640872001138678133455E-22,0,0,0E-79,0
iron,2.469090909090909,1.1907765538102034328999225401015037051375730380636270614172758060872692055773203E-22,0,0,0E-79,0
iron,2.471515151515151,7.1824975027410203071863732080882147962280443275457413918036681693238933857135548E-23,0,0,0E-79,0
iron,2.4739393939393937,3.6538790936171760488653378664964981655460341647676797245768795347785925880616580E-23,0,0,0E-79,0
iron,2.476363636363636,1.3115717264969546462087009948884024424563599871750589901521996307505771419398041E-23,0,0,0E-79,0
iron,2.4787878787878785,1.4530666055216986271739106909882325633318474608355052796872851573798152137513305E-24,0,0,0E-79,0
iron,2.481212121212121,1.4488456452233664046395677511197861804877506715734754761859800832685950037474714E-24,0,0,0E-79,0
iron,2.4836363636363634,1.3001750854707149873976217182741507357260775817535025534673819215079256965092925E-23,0,0,0E-79,0
iron,2.486060606060606,3.6011164201282014789174117526356192311917996416941938102423231967098690001394122E-23,0,0,0E-79,0
iron,2.4884848484848483,7.0377148888042601576204267143367137104247958495078417927913063260912552963972898E-23,0,0,0E-79,0
iron,2.4909090909090907,1.1600044511856085388938887373784999339670034547648135677253747884830244319961727E-22,0,0,0E-79,0
iron,2.493333333333333,1.7278246588691860109674508626605067929365370729062799256123664568743823251318357E-22,0,0,0E-79,0
iron,2.4957575757575756,2.4062529279304477083685845266301945423142185072406045852704379497100961153887077E-22,0,0,0E-79,0
iron,2.498181818181818,3.1943167188307393174144526554037239076424377699202102343419817374046235345717824E-22,0,0,0E-79,0
iron,2.50060606060606,4.0910500951471087375204154993129054658629400751502859258972219706136526772250339E-22,0,0,0E-79,0
iron,2.503030303030303,5.0954936824745179795165274778419493469295792415187585220110331662191170702559267E-22,0,0,0E-79,0
iron,2.505454545454545,6.2066946275716573118468653088203471351606201911494343748949501472629145254319828E-22,0,0,0E-79,0
iron,2.507878787878788,7.4237065577574227056095627201301086824812112163250066575992820201034291333967425E-22,0,0,0E-79,0
iron,2.51030303030303,8.7455895405434914828462347428013290077929032000905936977799901176670603096298267E-22,0,0,0E-79,0
iron,2.5127272727272727,1.0171410043517548917500579472891131824025979758068624088421340719375679289170252E-21,0,0,0E-79,0
iron,2.5151515151515147,1.1700240894458903742990009162903060406047367116008759649118530401139278584381678E-21,0,0,0E-79,0
iron,2.5175757575757576,1.3331161241701579499029794121433488379637277027048434517163295266449401292307223E-21,0,0,0E-79,0
iron,2.5199999999999996,1.5063256514726558376357787744030081422407668863588635214830149536391773081039707E-21,0,0,0E-79,0
iron,2.5224242424242425,1.6895618385000646702981949079688565765108419684298445392033646187971202453261820E-21,0,0,0E-79,0
iron,2.5248484848484845,1.8827344727039831309682290356915038299436893268499423118764829402625919358284810E-21,0,0,0E-79,0
iron,2.527272727272727,2.0857539579716071203471120020741096061660305661802564707902975021128533036813308E-21,0,0,0E-79,0
iron,2.5296969696969693,2.2985313107789253096013520180955218987607988093589496237547260519363881491205795E-21,0,0,0E-79,0
iron,2.5321212121212118,2.5209781563674246496896485016725514067857822705558944789593393695433980523563850E-21,0,0,0E-79,0
iron,2.534545454545454,2.7530067249435473874623417004201177124262369450162104812707831824243178268054963E-21,0,0,0E-79,0
iron,2.5369696969696967,2.9945298479012127259986274065910907070860296530166126505485401506955144635310716E-21,0,0,0E-79,0
iron,2.539393939393939,3.2454609540666450644199404993864673465387414823561845804480996555118714960093361E-21,0,0,0E-79,0
iron,2.5418181818181815,3.5057140659662471273558708491345193997092821191379790996449574851850523666603901E-21,0,0,0E-79,0
iron,2.544242424242424,3.7752037961164609504336967126641025242325953204720508724874109385646442445493420E-21,0,0,0E-79,0
iron,2.5466666666666664,4.0538453433361892410279069747046729608492246534602754785160485023269366423776518E-21,0,0,0E-79,0
iron,2.549090909090909,4.3415544890813620160292716411798551184977615833742152516541310469136227895144716E-21,0,0,0E-79,0
iron,2.5515151515151513,4.6382475938012943522041816951270996196375854887855527309195609037873103451006017E-21,0,0,0E-79,0
iron,2.5539393939393937,4.9438415933173696172237333494072629414925864336654927341817895335943625469159575E-21,0,0,0E-79,0
iron,2.5563636363636357,5.2582539952230112839695768565860788680734855490159615598224575541140290450467651E-21,0,0,0E-79,0
iron,2.5587878787878786,5.5814028753058765621862525078838741723466457134090635237825294538615201681204144E-21,0,0,0E-79,0
iron,2.5612121212121206,5.9132068739906424152290146279791208334359823233357966212666208087769771758041737E-21,0,0,0E-79,0
iron,2.5636363636363635,6.2535851928045617839666037509155133066002927503806802416886715215205298522447689E-21,0,0,0E-79,0
iron,2.5660606060606055,6.6024575908626403174396215072327203457794965257504210180567084586046773174395213E-21,0,0,0E-79,0
iron,2.5684848484848484,6.9597443813756900474824267364163703141339393069915556075444506879975352817890627E-21,0,0,0E-79,0
iron,2.5709090909090904,7.3253664281775096134316609242951836947763406314003195102998555616624278307304129E-21,0,0,0E-79,0
iron,2.5733333333333333,7.6992451422751097969307117705743729576988499352180535879735896442247889270525786E-21,0,0,0E-79,0
iron,2.5757575757575752,8.0813024784172572843560580545906734999664803583900287312447343060775616941906220E-21,0,0,0E-79,0
iron,2.578181818181818,8.4714609316862152207900471903770645175022445008409268733200450797832231340935977E-21,0,0,0E-79,0
iron,2.58060606060606,8.8696435341076106188841701393411468515724298679461620555013396930296926503591059E-21,0,0,0E-79,0
iron,2.583030303030303,9.2757738512829047690210963021927106200686016512174650663595581581855951171755740E-21,0,0,0E-79,0
iron,2.585454545454545,9.6897759790398385229364166974582141783082466508139208622549699419513402406754770E-21,0,0,0E-79,0
iron,2.5878787878787874,1.0111574540105557028507723975806188229980861490192069173753421200337402940412173E-20,0,0,0E-79,0
iron,2.59030303030303,1.0541094680797573231808375417640819142859091855567985760598528420979651760913008E-20,0,0,0E-79,0
iron,2.5927272727272723,1.0978262067735804920351826924666785769384772733209909228358853571532924447949968E-20,0,0,0E-79,0
iron,2.5951515151515148,1.1423002884574348786606475946505973068620202759923532574486020482855668089697724E-20,0,0,0E-79,0
iron,2.597575757575757,1.1875243828752553273085476573109725851044371802428610121029452655968805352201698E-20,0,0,0E-79,0
iron,2.5999999999999996,1.2334912108266082983687115921420408645512962071647093150974438531722397003553268E-20,0,0,0E-79,0
iron,2.602424242424242,1.2801935438456924454114715346440822814643077190377728733129114039506442888259556E-20,0,0,0E-79,0
iron,2.6048484848484845,1.3276242038823331820331180020391087637081402262008900635527489729416421013712738E-20,0,0,0E-79,0
iron,2.607272727272727,1.3757760629848609540609363292594774885334961848351083709972929958548494638640761E-20,0,0,0E-79,0
iron,2.6096969696969694,1.4246420429848961211390010388727828407650836776521975550767431746314744061213209E-20,0,0,0E-79,0
iron,2.612121212121212,1.4742151151840749640160459761781589442622061859610202801038479877710463878296993E-20,0,0,0E-79,0
iron,2.6145454545454543,1.5244883000426063276439682709862929208582630340244654128609242272178307569150875E-20,0,0,0E-79,0
iron,2.6169696969696967,1.5754546668697694958889955151781822515885530380727932370680754396713902117425764E-20,0,0,0E-79,0
iron,2.619393939393939,1.6271073335162146042790739035760233541934014840264211957742415838184426629044785E-20,0,0,0E-79,0
iron,2.6218181818181816,1.6794394660681822054006355086821932737420770616460980895438252758475874615723861E-20,0,0,0E-79,0
iron,2.624242424242424,1.7324442785434922865218163133764545217969963226166769306800460771694084413928578E-20,0,0,0E-79,0
iron,2.6266666666666665,1.7861150325894493726603523186710302002306568470179697360644223799245768542945848E-20,0,0,0E-79,0
iron,2.629090909090909,1.8404450371825114890946858935243436588154409064327483437966003305442498491184387E-20,0,0,0E-79,0
iron,2.6315151515151514,1.8954276483297877189140561454558843622911265195999835779328412775260337820466355E-20,0,0,0E-79,0
iron,2.633939393939394,1.9510562687723555085013999658955298148826398405207652436207751477399873994310289E-20,0,0,0E-79,0
iron,2.6363636363636362,2.0073243476903138196678672873382869914850678448771429912574810024865642629050736E-20,0,0,0E-79,0
iron,2.6387878787878787,2.0642253804097177713905631291242020055339922011387857363865403903312283255232314E-20,0,0,0E-79,0
iron,2.641212121212121,2.1217529081111507295305295202309286440524847512863515332378248827249265425672315E-20,0,0,0E-79,0
iron,2.6436363636363636,2.1799005175401767434086840352361674123339488331720761704679915186837977530103431E-20,0,0,0E-79,0
iron,2.6460606060606056,2.2386618407194419272087273675890847161134772279882743889898714356852728231480262E-20,0,0,0E-79,0
iron,2.6484848484848484,2.2980305546626332466707046853846903439035523307827829650398274649428818731231384E-20,0,0,0E-79,0
iron,2.6509090909090904,2.3580003810899776787884209580515965887187266609158434881884095980513082527151026E-20,0,0,0E-79,0
iron,2.6533333333333333,2.4185650861457177958672183396355102799025242312668892183117951563789086856216227E-20,0,0,0E-79,0
iron,2.6557575757575753,2.4797184801170034268138915664129594340468388520363977676270722041375864485771336E-20,0,0,0E-79,0
iron,2.658181818181818,2.5414544171547728633711824827477546373392972634535364131873928499804777064028640E-20,0,0,0E-79,0
iron,2.66060606060606,2.6037667949960355274232743565234051420611430543845341801675190335471334947673990E-20,0,0,0E-79,0
iron,2.663030303030303,2.6666495546881241608107935031417714653351941909773626745981274605743356952021826E-20,0,0,0E-79,0
iron,2.665454545454545,2.7300966803142913617044351864834989343556957974525988993986915709356484719563413E-20,0,0,0E-79,0
iron,2.667878787878788,2.7941021987213302392069641299881489319422683172221301582462512882213002274626341E-20,0,0,0E-79,0
iron,2.67030303030303,2.8586601792484474369926035933109159009428401338131458753880073703225761199245034E-20,0,0,0E-79,0
iron,2.672727272727273,2.9237647334581816117553222554164891356674299987634297674569798664088349871117925E-20,0,0,0E-79,0
iron,2.675151515151515,2.9894100148685373451991520998408346735488793191210628560598440744516904981809160E-20,0,0,0E-79,0
iron,2.6775757575757573,3.0555902186871313548229792629624502500004666114778758509125250004950066959245237E-20,0,0,0E-79,0
iron,2.6799999999999997,3.1222995815466467068143435970207992946348866146396750779369029560843410109862660E-20,0,0,0E-79,0
iron,2.682424242424242,3.1895323812420291777212763748691204620730253405767287312626681280030392381595544E-20,0,0,0E-79,0
iron,2.6848484848484846,3.2572829364692690146432970320950070253754746177669882296142144641600838303885810E-20,0,0,0E-79,0
iron,2.687272727272727,3.3255456065656977266784409957719619957870264062044275431383307619664472937361232E-20,0,0,0E-79,0
iron,2.6896969696969695,3.3943147912519504338292408512190356042092911823602077345000484512089019984979561E-20,0,0,0E-79,0
iron,2.692121212121212,3.4635849303753940643067512046983853628821522265447677778956465308525933558550697E-20,0,0,0E-79,0
iron,2.6945454545454544,3.5333505036551856712112591332742278843711384786695022386026061602718166952975706E-20,0,0,0E-79,0
iron,2.696969696969697,3.6036060304288251514321861026302762806892610726687829860688942116324760233601713E-20,0,0,0E-79,0
iron,2.6993939393939392,3.6743460694002436316091109517555481383334520397361153677185054704699396631174061E-20,0,0,0E-79,0
iron,2.7018181818181817,3.7455652183894922742895328237347892877880855113057835599312693581077968692315986E-20,0,0,0E-79,0
iron,2.704242424242424,3.8172581140838171576105247214221757911882484792666985087210083744372657274121902E-20,0,0,0E-79,0
iron,2.706666666666666,3.8894194317903440745649893742096672612481412672924636188676533027434582914000170E-20,0,0,0E-79,0
iron,2.709090909090909,3.9620438851902789490450397893708432680341400721427175674319508931571370311178180E-20,0,0,0E-79,0
iron,2.711515151515151,4.0351262260944029809105787452804291475910304029492661676011704515521819187766710E-20,0,0,0E-79,0
iron,2.713939393939394,4.1086612442004084506241394212111325674161093504562985339452610204348660890483736E-20,0,0,0E-79,0
iron,2.716363636363636,4.1826437668512562577281057552824454405479555745223065825515509869948639327387625E-20,0,0,0E-79,0
iron,2.7187878787878788,4.2570686587954710897000016697006813238287708173729237109363083037600735191051894E-20,0,0,0E-79,0
iron,2.7212121212121207,4.3319308219484233767192248308364814773940953183565241009079302888961366622058167E-20,0,0,0E-79,0
iron,2.7236363636363636,4.4072251951555163147199727161475382053341443317575326817834128473609441171547774E-20,0,0,0E-79,0
iron,2.7260606060606056,4.4829467539563368254134735037597360975667397053668337038339170272067835226089933E-20,0,0,0E-79,0
iron,2.7284848484848485,4.5590905103507409140875768151790128532299533961740210137499343339825886102336804E-20,0,0,0E-79,0
iron,2.7309090909090905,4.6356515125658219947848062643878237744811531107419681103568226791165206839170594E-20,0,0,0E-79,0
iron,2.733333333333333,4.7126248448248327108351946006720789435682336990077262823727155789696287338192341E-20,0,0,0E-79,0
iron,2.7357575757575754,4.7900056271170542970602215634300866125885772221637675569708868777753378185733407E-20,0,0,0E-79,0
iron,2.738181818181818,4.8677890149693457933432006692470818300832941673053819485946389602490792659585725E-20,0,0,0E-79,0
iron,2.7406060606060603,4.9459701992189246045587180398235128599019993680785369088583044013737068477290126E-20,0,0,0E-79,0
iron,2.7430303030303027,5.0245444057876656403624253297757058737365016356741551819854838464453295176713870E-20,0,0,0E-79,0
iron,2.745454545454545,5.1035068954576342979857037732688267485796861380569922115204759843574297323465418E-20,0,0,0E-79,0
iron,2.7478787878787876,5.1828529636480561533111825012592166643411370543919335422508456942809819011935550E-20,0,0,0E-79,0
iron,2.75030303030303,5.2625779401936092058068498647941135138794065650501334346093896350572848449992059E-20,0,0,0E-79,0
iron,2.7527272727272725,5.3426771891241283941818246104444293992224784862052942116882701360172125900291975E-20,0,0,0E-79,0
iron,2.755151515151515,5.4231461084455365737503356042901727192441114577999335903931943297851443777943178E-20,0,0,0E-79,0
iron,2.7575757575757573,5.5039801299222172645229812372946875456295378921033390126204887977410876726169383E-20,0,0,0E-79,0
iron,2.76,5.5851747188606470746711970699268029065464753434292027408539019270615653958908792E-20,0,0,0E-79,0
iron,2.762424242424242,5.6667253738943041650726412102646584434867975420753864942871245673108444579100141E-20,0,0,0E-79,0
iron,2.7648484848484847,5.7486276267700733189606515123570725038980988547999333047804747758835182059078938E-20,0,0,0E-79,0
iron,2.7672727272727267,5.8308770421356214918206316190497878697873544888711634830667757423856695106542146E-20,0,0,0E-79,0
iron,2.7696969696969695,5.9134692173284646039972303878898323857843535361003418325944277662483598274444851E-20,0,0,0E-79,0
iron,2.7721212121212115,5.9963997821658861911284648597211019026396852271516815226351500956945416865347399E-20,0,0,0E-79,0
iron,2.7745454545454544,6.0796643987366058342461255240538831244455999729903357489770797054567684997120526E-20,0,0,0E-79,0
iron,2.7769696969696964,6.1632587611931932767981226768435748087694981078456226586108558512006617394310126E-20,0,0,0E-79,0
iron,2.7793939393939393,6.2471785955463005147058591839672176643044789939450037033010168297693526512654945E-20,0,0,0E-79,0
iron,2.7818181818181813,6.3314196594595934280152173006751788378988338359596895240954148670546850518983884E-20,0,0,0E-79,0
iron,2.784242424242424,6.4159777420464271732954470950005044385578260711395261375458118650816790273763046E-20,0,0,0E-79,0
iron,2.786666666666666,6.5008486636673608709781120642415090277630773944247693074513920860262323061342724E-20,0,0,0E-79,0
iron,2.789090909090909,6.5860282757292207468087395486329881136820189503508051512233334114229505322954291E-20,0,0,0E-79,0
iron,2.791515151515151,6.6715124604850731245566026518759302464394737927049051573480657067869665670186029E-20,0,0,0E-79,0
iron,2.7939393939393935,6.7572971308357787104434700176240931970510765676622942303992243449321167976153384E-20,0,0,0E-79,0
iron,2.796363636363636,6.8433782301324138806810986413227112944467276118600721647695262440195768522687271E-20,0,0,0E-79,0
iron,2.7987878787878784,6.9297517319800812412694529951203133285778594122399756062825738400707857250417375E-20,0,0,0E-79,0
iron,2.801212121212121,7.0164136400429133031095371141244679242602094209435250729675737436598874849282002E-20,0,0,0E-79,0
iron,2.8036363636363633,7.1033599878501604156928382870645039522457127023380967933403137524802724803795520E-20,0,0,0E-79,0
iron,2.8060606060606057,7.1905868386036089187225740865303653247719835761527433975156701584637154844583872E-20,0,0,0E-79,0
iron,2.808484848484848,7.2780902849860295312411031410031621379769940814203087474826808930317995423275360E-20,0,0,0E-79,0
iron,2.8109090909090906,7.3658664489708585017575273266531352216350386336701967092512796064235469647175766E-20,0,0,0E-79,0
iron,2.813333333333333,7.4539114816330531246704077115565877274512593757439837723089023246278288586532474E-20,0,0,0E-79,0
iron,2.8157575757575755,7.5422215629610743153929123523976297757610036335318073833930112254632852520703950E-20,0,0,0E-79,0
iron,2.818181818181818,7.6307929016700294050043209657222093892073024211410163053046936750777642068930983E-20,0,0,0E-79,0
iron,2.8206060606060603,7.7196217350159366490061816356420154483403340442676733447857834528597103067381640E-20,0,0,0E-79,0
iron,2.8230303030303023,7.8087043286111316606684053318864768614275963884975680973621081550408662317617432E-20,0,0,0E-79,0
iron,2.825454545454545,7.8980369762408559112035797938393455951036255751683891228075512469422916644014146E-20,0,0,0E-79,0
iron,2.827878787878787,7.9876159996807933988528131972777932875816738630998057242355125555052618863063573E-20,0,0,0E-79,0
iron,2.83030303030303,8.0774377485159985689995302050719385708945135981843107898394590165640698175909127E-20,0,0,0E-79,0
iron,2.832727272727272,8.1674985999605713728163831810299914012637592350132978293253975684221635496942453E-20,0,0,0E-79,0
iron,2.835151515151515,8.2577949586788773486114285573441029963570628993401343212708299432044494423275487E-20,0,0,0E-79,0
iron,2.837575757575757,8.3483232566073233270016537823997275679753456974991066133764697987564143220059838E-20,0,0,0E-79,0
iron,2.84,8.4390799527778257903197594416826417720598081802392144683114314983231976132022527E-20,0,0,0E-79,0
iron,2.842424242424242,8.5300615331417212576337416361096481577424968724909047127619780179299561905291633E-20,0,0,0E-79,0
iron,2.8448484848484847,8.6212645103953766381993454977929227280300236622167562885062819421710096327937708E-20,0,0,0E-79,0
iron,2.8472727272727267,8.7126854238062994704046757030149059484952988710944710631439973183223967019993734E-20,0,0,0E-79,0
iron,2.8496969696969696,8.8043208390408064504948368120142910774473494704564162329543423026863955268956550E-20,0,0,0E-79,0
iron,2.8521212121212116,8.8961673479922743809892419940043048744679292418266224650650643376857899947194194E-20,0,0,0E-79,0
iron,2.854545454545454,8.9882215686109180881133930843124248062245559334949852616862446104630739318687065E-20,0,0,0E-79,0
iron,2.8569696969696965,9.0804801447341831835677071433090796768423592941723268520877283512715501522086641E-20,0,0,0E-79,0
iron,2.859393939393939,9.1729397459184291490180182126331633603330122094323148966049740756972940632493619E-20,0,0,0E-79,0
iron,2.8618181818181814,9.2655970672716183893613561166484391507315083083511319320274406870556111013253699E-20,0,0,0E-79,0
iron,2.864242424242424,9.3584488292869129416347739850262616578228237893263723712761572846397565771943199E-20,0,0,0E-79,0
iron,2.8666666666666663,9.4514917776773926507429144808580462340438551954404997999415742650293016399038803E-20,0,0,0E-79,0
iron,2.869090909090909,9.5447226832117593360420378147353168144811015676093230341563786363572146061893113E-20,0,0,0E-79,0
iron,2.871515151515151,9.6381383415510045323920501767881576384807053231349577421700784024848997385441386E-20,0,0,0E-79,0
iron,2.873939393939394,9.7317355730862193420410762796491857490225784758973318982998995858741767437531633E-20,0,0,0E-79,0
iron,2.876363636363636,9.8255112227770779851671725135429697262672418835988815379333644137537562306995960E-20,0,0,0E-79,0
iron,2.878787878787879,9.9194621599918024601950884591861117507323093523971365956580530010726617423004241E-20,0,0,0E-79,0
iron,2.881212121212121,1.0013585278347528840622098038550483831600110257137197835940320996415899119568238E-19,0,0,0E-79,0
iron,2.8836363636363633,1.0107877495552229410011408353144671430762106596791005595824033844071090759426221E-19,0,0,0E-79,0
iron,2.8860606060606058,1.0202335753247124839163255823106147389354612162868142590542835468362582743748421E-19,0,0,0E-79,0
iron,2.888484848484848,1.0296957016850330011512928620686654292019570794622210059400869932505529810963768E-19,0,0,0E-79,0
iron,2.8909090909090907,1.0391738275401421581835499970492539599821642163010483999380977604382664745285695E-19,0,0,0E-79,0
iron,2.893333333333333,1.0486676541406834427090213897426955858799952726445404441194097894184725100978875E-19,0,0,0E-79,0
iron,2.8957575757575755,1.0581768850686400558920958571294791521943768049686038889599119898353222816399263E-19,0,0,0E-79,0
iron,2.898181818181818,1.0677012262220652202608750415041258517510972294177992611384925516088401759642696E-19,0,0,0E-79,0
iron,2.9006060606060604,1.0772403857999149527286107520294341309949719607683165479512969736695427225450639E-19,0,0,0E-79,0
iron,2.903030303030303,1.0867940742869753781228960913601707310474755492098461013056758905781538058901167E-19,0,0,0E-79,0
iron,2.9054545454545453,1.0963620044388736477526257831783056827784942044430060781242848265805065639149889E-19,0,0,0E-79,0
iron,2.9078787878787877,1.1059438912671914607744325574263018388829556351984040970839080818828286570970154E-19,0,0,0E-79,0
iron,2.91030303030303,1.1155394520246638155049620548111421095378049582487673370158820399276087329449935E-19,0,0,0E-79,0
iron,2.912727272727272,1.1251484061904678055866359034823968478611250528126147619306062185102428592187208E-19,0,0,0E-79,0
iron,2.915151515151515,1.1347704754556103763214141124384531988255950364069537291918098573305350637469988E-19,0,0,0E-79,0
iron,2.917575757575757,1.1444053837083822588042194557565427945925329051923389449302742634664022698798558E-19,0,0,0E-79,0
iron,2.92,1.1540528570199454838925370930420776149377152718695336506880320744943862786760899E-19,0,0,0E-79,0
iron,2.922424242424242,1.1637126236299490310327402954699697188745219565409161907401181369928656400253255E-19,0,0,0E-79,0
iron,2.924848484848485,1.1733844139323007822689522840112579832823436030080439368541096671410251128039060E-19,0,0,0E-79,0
iron,2.927272727272727,1.1830679604609576739722875198833924300367897744057380684672006902741343428844064E-19,0,0,0E-79,0
iron,2.9296969696969697,1.1927629978758699236232576644178772068423056919712384803174212088659315894170498E-19,0,0,0E-79,0
iron,2.9321212121212117,1.2024692629489480708308758754782232954647841874755514681792326621073533326046002E-19,0,0,0E-79,0
iron,2.9345454545454546,1.2121864945501773426428392531109360851273094453541135760499892400389525269083880E-19,0,0,0E-79,0
iron,2.9369696969696966,1.2219144336337589879455719974175557131945882978663554187663989441522120781514247E-19,0,0,0E-79,0
iron,2.939393939393939,1.2316528232243897521866888305745169928575365946776707358132226719987860263830831E-19,0,0,0E-79,0
iron,2.9418181818181814,1.2414014084035865197869556113725246103347474727575115663686346647267673630398503E-19,0,0,0E-79,0
iron,2.944242424242424,1.2511599362961125094915416640511865086328536764391405557249047097995763220918137E-19,0,0,0E-79,0
iron,2.9466666666666663,1.2609281560564873622411764310379242945493688526802219747517160326222597294454472E-19,0,0,0E-79,0
iron,2.9490909090909088,1.2707058188555759009941124424344574768790359526568090381201916642014857188426130E-19,0,0,0E-79,0
iron,2.951515151515151,1.2804926778672584968547621873441584915726878492956381843190261132321988435222162E-19,0,0,0E-79,0
iron,2.9539393939393936,1.2902884882551920380136390298759096092599469561385675747638950903565395904163489E-19,0,0,0E-79,0
iron,2.956363636363636,1.3000930071596361524378890919566305520895861623799042518561123768883808023112366E-19,0,0,0E-79,0
iron,2.9587878787878785,1.3099059936843815212288391897592589649133342409618469296622684721172143442226681E-19,0,0,0E-79,0
iron,2.961212121212121,1.3197272088837382332380191130097923848594996972471961947299285644728104960469240E-19,0,0,0E-79,0
iron,2.9636363636363634,1.3295564157496199894588479230021797099276038841709173201059485032694586169055271E-19,0,0,0E-79,0
