material,Z,r,V,p_int,q_int,recon,dissoc
tungsten,74,2.010136852394917,2.5203367011598379706293244675825877675534281302035975179975567112511583257073060E-18,0,0,0E-79,1
tungsten,74,2.012815249266862,2.4909475164617485143104439032158463903692606219866503644262968013924451348802825E-18,0,0,0E-79,1
tungsten,74,2.0154936461388075,2.4618397185793369258427156497929549085727979743931974620654800742504771853166054E-18,0,0,0E-79,1
tungsten,74,2.018172043010753,2.4330109738162248021785830282549060049241654388518556963851474874262842581841195E-18,0,0,0E-79,1
tungsten,74,2.020850439882698,2.4044589667779446842431730572837414972640417915693917305716868098375295507035757E-18,0,0,0E-79,1
tungsten,74,2.023528836754643,2.3761814002319471276415547581515487482217079607886709744784827705546176840640052E-18,0,0,0E-79,1
tungsten,74,2.0262072336265886,2.3481759949686861520807370554422751233310078188405021423224551706172321814194781E-18,0,0,0E-79,1
tungsten,74,2.028885630498534,2.3204404896637603702896925070472772133459539416232102425149665556635470401297630E-18,0,0,0E-79,1
tungsten,74,2.031564027370479,2.2929726407410596607007189189780584887545621925208523582045845389487004772340795E-18,0,0,0E-79,1
tungsten,74,2.034242424242424,2.2657702222369675845735567120097798152909554275381374188940558583893163279212792E-18,0,0,0E-79,1
tungsten,74,2.0369208211143697,2.2388310256655933543411966976404362663138059657319444248377522954052612209240204E-18,0,0,0E-79,1
tungsten,74,2.0395992179863147,2.2121528598850432765904685428811149806610644576386677650492303085894037913622903E-18,0,0,0E-79,1
tungsten,74,2.04227761485826,2.1857335509646342611829790127813943054474557396632844611678076222344653212420827E-18,0,0,0E-79,1
tungsten,74,2.0449560117302052,2.1595709420531941967970256762570305386078222609355090101409601798637567696834864E-18,0,0,0E-79,1
tungsten,74,2.0476344086021507,2.1336628932482984282225554135741829157270703183478721515196458985033622937876232E-18,0,0,0E-79,1
tungsten,74,2.050312805474096,2.1080072814665332202975928009757760996280708602881198983628425337091385511590582E-18,0,0,0E-79,1
tungsten,74,2.0529912023460413,2.0826020003147082420277064243421804619336599645294182918154803296971091867134991E-18,0,0,0E-79,1
tungsten,74,2.0556695992179863,2.0574449599620698702336153367568527122590202503954347059517357050177623041325373E-18,0,0,0E-79,1
tungsten,74,2.058347996089932,2.0325340870134524950409910236776989923114399776391824163439875735819422739315819E-18,0,0,0E-79,1
tungsten,74,2.0610263929618773,2.0078673243834376350156366969804057104891107050121996846291891303610644955517071E-18,0,0,0E-79,1
tungsten,74,2.0637047898338223,1.9834426311714023644414141136289559795594663541050331953555076673094181484139271E-18,0,0,0E-79,1
tungsten,74,2.0663831867057674,1.9592579825375520729332576700877465172049897964167532999474396200947455016193531E-18,0,0,0E-79,1
tungsten,74,2.069061583577713,1.9353113695798850982878841046824269104830373460031758445186120576908802220770458E-18,0,0,0E-79,1
tungsten,74,2.0717399804496583,1.9116007992120957797161344034793739955009308124736064423610044760498296276155124E-18,0,0,0E-79,1
tungsten,74,2.0744183773216034,1.8881242940423717609075702039162773169192581294477276258780586591854061751340018E-18,0,0,0E-79,1
tungsten,74,2.0770967741935484,1.8648798922531350141375240861624231714419099365663751170493398289201282007199947E-18,0,0,0E-79,1
tungsten,74,2.079775171065494,1.8418656474816793906398042855767614906391265825272158055978740286642615949224815E-18,0,0,0E-79,1
tungsten,74,2.082453567937439,1.8190796287017377009751853455410744502718704403209419734213417620328586366798945E-18,0,0,0E-79,1
tungsten,74,2.0851319648093845,1.7965199201058875699156289688566838483486624608725770276187749047662501799314033E-18,0,0,0E-79,1
tungsten,74,2.0878103616813295,1.7741846209889202285399866796688785907004790990159590417646272113495236452901698E-18,0,0,0E-79,1
tungsten,74,2.090488758553275,1.7520718456320200429367223719517759107134384905603091779950936745205049784743794E-18,0,0,0E-79,1
tungsten,74,2.09316715542522,1.7301797231878880899577485698216305031829616961578115139840076699397430748003738E-18,0,0,0E-79,1
tungsten,74,2.0958455522971655,1.7085063975666688948950053006920686642478877860492649374724883911276420056206914E-18,0,0,0E-79,1
tungsten,74,2.0985239491691106,1.6870500273228051009683794616617667589200254193643045194735002226020032327210807E-18,0,0,0E-79,1
tungsten,74,2.101202346041056,1.6658087855426883744102584365996603071687106270211917621101099516207385405046508E-18,0,0,0E-79,1
tungsten,74,2.103880742913001,1.6447808597332128461214574561071873498556533966988771109675260512926583678607656E-18,0,0,0E-79,1
tungsten,74,2.1065591397849466,1.6239644517111236382844769712751706852299775199997340293720057770433727685004668E-18,0,0,0E-79,1
tungsten,74,2.1092375366568916,1.6033577774932577803381293501783236172398080125904351431428075736289124820393927E-18,0,0,0E-79,1
tungsten,74,2.111915933528837,1.5829590671875514517399740040509133214413581665675391928710095092062122628677282E-18,0,0,0E-79,1
tungsten,74,2.114594330400782,1.5627665648849370725536916893222228100100408122906207323693267704076231949812871E-18,0,0,0E-79,1
tungsten,74,2.117272727272727,1.5427785285520051684738805829061723032925381276425492812073539798492214665761316E-18,0,0,0E-79,1
tungsten,74,2.1199511241446727,1.5229932299245087099115766163394095909262221423363313868630454238309151048967147E-18,0,0,0E-79,1
tungsten,74,2.122629521016618,1.5034089544016820929903618099660533000209589527137679931656248431257390054713999E-18,0,0,0E-79,1
tungsten,74,2.125307917888563,1.4840240009413227247667688617217415914062286313120422702132631262729802103074332E-18,0,0,0E-79,1
tungsten,74,2.1279863147605083,1.4648366819556945628273319507609072481867729636370372666210628222872339374639331E-18,0,0,0E-79,1
tungsten,74,2.1306647116324537,1.4458453232082238413121936840054655190060588154099287013463642783784727763557195E-18,0,0,0E-79,1
tungsten,74,2.1333431085043992,1.4270482637109605128301444083694932537188702545519775678079527439107283978087138E-18,0,0,0E-79,1
tungsten,74,2.1360215053763443,1.4084438556228283332351184980477775970026949244898802540175778949340970923057658E-18,0,0,0E-79,1
tungsten,74,2.1386999022482893,1.3900304641486315855952616698038411924867790697529574930960547720415770105494708E-18,0,0,0E-79,1
tungsten,74,2.141378299120235,1.3718064674388380096755707672515772308452103859692299485417119881890654132666801E-18,0,0,0E-79,1
tungsten,74,2.14405669599218,1.3537702564901367449305109748791356294260340407673296191715175406518847871898459E-18,0,0,0E-79,1
tungsten,74,2.1467350928641253,1.3359202350467001083073611900994096965748553151132133426993605998344908161401676E-18,0,0,0E-79,1
tungsten,74,2.1494134897360704,1.3182548195022507480751243118862446279867796672297024774856864375309931400402191E-18,0,0,0E-79,1
tungsten,74,2.152091886608016,1.3007724388028263961939284260534018648183318612455443167250357440913626287985570E-18,0,0,0E-79,1
tungsten,74,2.154770283479961,1.2834715343503188382438007240648824207743545496183224116600360291995746048173355E-18,0,0,0E-79,1
tungsten,74,2.1574486803519064,1.2663505599066987370801427471254103490486788687658907505681630089251109136377991E-18,0,0,0E-79,1
tungsten,74,2.1601270772238514,1.2494079814990165508103145181743311218049060259779493831332247725119461343926711E-18,0,0,0E-79,1
tungsten,74,2.162805474095797,1.2326422773250751808413185294480746800017757801598769671114984343139736983833171E-18,0,0,0E-79,1
tungsten,74,2.165483870967742,1.2160519376598654419766592383758431130081497753220862134914573436890729025779424E-18,0,0,0E-79,1
tungsten,74,2.1681622678396875,1.1996354647626573364832436778997505818901775849021365319238704526403766122219407E-18,0,0,0E-79,1
tungsten,74,2.1708406647116325,1.1833913727848506276485326837813233805665285960220019883950768999612504670491409E-18,0,0,0E-79,1
tungsten,74,2.173519061583578,1.1673181876784715402471062343702311182861121912471937325330361753034746734309633E-18,0,0,0E-79,1
tungsten,74,2.176197458455523,1.1514144471054121754392399655332224434585786471350087196019926336994097321100026E-18,0,0,0E-79,1
tungsten,74,2.178875855327468,1.1356787003473126709457911309089125398431492230685233034322254333243860985797337E-18,0,0,0E-79,1
tungsten,74,2.1815542521994136,1.1201095082161559210614468708460646022619145852807449198204552689814985742082879E-18,0,0,0E-79,1
tungsten,74,2.184232649071359,1.1047054429655401139979258393606563305356590277913394288539121966492359697728410E-18,0,0,0E-79,1
tungsten,74,2.186911045943304,1.0894650882026035843451628278690474529994027139334023508294286315480708110101120E-18,0,0,0E-79,1
tungsten,74,2.1895894428152496,1.0743870388006258502507765007504958142813230880046648806186567645097002613765591E-18,0,0,0E-79,1
tungsten,74,2.1922678396871946,1.0594699008123136058424263411937350554606970320365112619917883910243182026350175E-18,0,0,0E-79,1
tungsten,74,2.19494623655914,1.0447122913837003484800981531223190141275618600302098043020683822204875184070768E-18,0,0,0E-79,1
tungsten,74,2.197624633431085,1.0301128386687457662268117720279920473058771657678823981695752514129587974758426E-18,0,0,0E-79,1
tungsten,74,2.2003030303030306,1.0156701817445406883604019924024737208896970176235278801408583580390168254640154E-18,0,0,0E-79,1
tungsten,74,2.2029814271749757,1.0013829705271959518698838546992710734911298791035023113629412407311520327694365E-18,0,0,0E-79,1
tungsten,74,2.205659824046921,9.8724986568832700389928750931723094622323784472338995672143800576913666280734605E-19,0,0,0E-79,1
tungsten,74,2.2083382209188662,9.7326953857220785346228594669248198090156918252769562162319403611736737207427176E-19,0,0,0E-79,1
tungsten,74,2.2110166177908113,9.5944067111353146704125944510055882660506683352901265705897066193390600217023340E-19,0,0,0E-79,1
tungsten,74,2.2136950146627568,9.4576195575579992010332715593925374957813601674812697442445042052527341080380278E-19,0,0,0E-79,1
tungsten,74,2.2163734115347022,9.3223209537034218439906738244573613762852151959927407329640107530398749867520006E-19,0,0,0E-79,1
tungsten,74,2.2190518084066473,9.1884980317593187596433594685155843483606531422196874972828910641794842719416773E-19,0,0,0E-79,1
tungsten,74,2.2217302052785923,9.0561380265902107827429605619380871236516678613515783075586004203521342915874709E-19,0,0,0E-79,1
tungsten,74,2.224408602150538,8.9252282749457886558041054472146309999464518065081335757650937448408506418647030E-19,0,0,0E-79,1
tungsten,74,2.2270869990224833,8.7957562146754346742272414594640611413946444009112049103667932076472227632183279E-19,0,0,0E-79,1
tungsten,74,2.2297653958944283,8.6677093839484308898402683705735997573681163274651902067575825303060040214727803E-19,0,0,0E-79,1
tungsten,74,2.2324437927663734,8.5410754204802811944096164335327320740689867213220689381629549085471662049816007E-19,0,0,0E-79,1
tungsten,74,2.235122189638319,8.4158420607648739793675386675037498770011844496012776951588491757699112829392734E-19,0,0,0E-79,1
tungsten,74,2.2378005865102644,8.2919971393125077930851954310528427670139914312200840608946914961708123519431476E-19,0,0,0E-79,1
tungsten,74,2.2404789833822094,8.1695285878935741422789867918003210476910932885403111064535181959951881514746763E-19,0,0,0E-79,1
tungsten,74,2.2431573802541545,8.0484244347880479242676391811644023829121676175013754247227081716580688588953006E-19,0,0,0E-79,1
tungsten,74,2.2458357771261,7.9286728040407238561591794559394668856315464372217701350966518623824876975360426E-19,0,0,0E-79,0
tungsten,74,2.248514173998045,7.8102619147221081897140599882990428337882507170962520182900867820444589973898799E-19,0,0,0E-79,0
tungsten,74,2.2511925708699905,7.6931800801947403153781732219974607440491416380104783754242715719400840076710316E-19,0,0,0E-79,0
tungsten,74,2.2538709677419355,7.5774157073853931918204457189895900833581326256325635309350465872874773593195631E-19,0,0,0E-79,0
tungsten,74,2.256549364613881,7.4629572960624534725838081429189836722919606131696443523881557086466219301485203E-19,0,0,0E-79,0
tungsten,74,2.259227761485826,7.3497934381191346325226546441539521190699307443054697825387732938721940046968579E-19,0,0,0E-79,0
tungsten,74,2.2619061583577715,7.2379128168617901822037338798121724027532475497904453555859861151149486482946388E-19,0,0,0E-79,0
tungsten,74,2.2645845552297166,7.1273042063039656633685479412337626883523637101907650710431020180117718894598759E-19,0,0,0E-79,0
tungsten,74,2.267262952101662,7.0179564704655014090839739310400949903914493639093079033194427263385977661767567E-19,0,0,0E-79,0
tungsten,74,2.269941348973607,6.9098585626772278535690553786353114794921667522972597823728992750360105737575685E-19,0,0,0E-79,0
tungsten,74,2.2726197458455526,6.8029995248906922515202933551118500962293371188736744317332011982702597975212715E-19,0,0,0E-79,0
tungsten,74,2.2752981427174976,6.6973684869934104249180421850573028135857822297028943813791978177631320446412899E-19,0,0,0E-79,0
tungsten,74,2.277976539589443,6.5929546661289886244367347958165064754383805247947977161343775609770301496390445E-19,0,0,0E-79,0
tungsten,74,2.280654936461388,6.4897473660227424661519829773236058508876909632460341916949537718788720283351596E-19,0,0,0E-79,0
tungsten,74,2.283333333333333,6.3877359763121644248492907530268083271809041471427625171019750630741746607894627E-19,0,0,0E-79,0
tungsten,74,2.2860117302052787,6.2869099718826311254567092171614697860440484369186719151919814856918706656032594E-19,0,0,0E-79,0
tungsten,74,2.288690127077224,6.1872589122082000831262663059911700821317204612638542097161941389409782255596326E-19,0,0,0E-79,0
tungsten,74,2.2913685239491692,6.0887724406972166987502084484243557509605889871629752293786163438478969061772427E-19,0,0,0E-79,0
tungsten,74,2.2940469208211143,5.9914402840430783358378657944068645204634175384818570537847051094172589922420360E-19,0,0,0E-79,0
tungsten,74,2.2967253176930598,5.8952522515798389955924108200290583177477857400961607032466371824280315673931082E-19,0,0,0E-79,0
tungsten,74,2.2994037145650053,5.8001982346427907353176002147464398199387782111787410668544619617983128703859215E-19,0,0,0E-79,0
tungsten,74,2.3020821114369503,5.7062682059338250471864593764356641587975130302491926153460302146344076102186826E-19,0,0,0E-79,0
tungsten,74,2.3047605083088953,5.6134522188916095113517098547347638839886685062517938369227382265216097325567416E-19,0,0,0E-79,0
tungsten,74,2.307438905180841,5.5217404070666190563335559510810583162468947703860937201070966093486622012156527E-19,0,0,0E-79,0
tungsten,74,2.3101173020527863,5.4311229835009567178530128844222605636623276729558839049132565686706364923688748E-19,0,0,0E-79,0
tungsten,74,2.3127956989247314,5.3415902401127154414440851847822958878246028006404594335147699721220706782254457E-19,0,0,0E-79,0
tungsten,74,2.3154740957966764,5.2531325470851749482369644405960199045600888773711097387276839130646876033316618E-19,0,0,0E-79,0
tungsten,74,2.318152492668622,5.1657403522605716444289180284049976446199047676822849904358436063921336580956569E-19,0,0,0E-79,0
tungsten,74,2.3208308895405674,5.0794041805385694338499028974581977148785641672661142672156131297647849407123024E-19,0,0,0E-79,0
tungsten,74,2.3235092864125124,4.9941146332791674718399852862874897911079903923477345707426266516912470722751264E-19,0,0,0E-79,0
tungsten,74,2.3261876832844575,4.9098623877102157045037262838101844121700644990128588479498850656349278121279863E-19,0,0,0E-79,0
tungsten,74,2.328866080156403,4.8266381963394675879090405289868316238187748922305679924281089726098261092450957E-19,0,0,0E-79,0
tungsten,74,2.3315444770283484,4.7444328863710937116522244518632239327965677087380738752523954314443639297245333E-19,0,0,0E-79,0
tungsten,74,2.3342228739002935,4.6632373591265812915399579835729809783650278867975477213462049182612934094601295E-19,0,0,0E-79,0
tungsten,74,2.3369012707722385,4.5830425894700708836073719806387502980595231011979637203340792244711424423217092E-19,0,0,0E-79,0
tungsten,74,2.339579667644184,4.5038396252380680076946018636577801809435276127080516499088208130271587314122404E-19,0,0,0E-79,0
tungsten,74,2.3422580645161295,4.4256195866735370923385809620039440059086905454002024490245035890114004835808117E-19,0,0,0E-79,0
tungsten,74,2.3449364613880745,4.3483736658642237265244221472187350569037389103184068396583153640477658031371340E-19,0,0,0E-79,0
tungsten,74,2.3476148582600196,4.2720931261852529700144919556369022027156986290085852924884363596806615680857566E-19,0,0,0E-79,0
tungsten,74,2.350293255131965,4.1967693017460440845776445152559315708133033884912195599911338640196779911807159E-19,0,0,0E-79,0
tungsten,74,2.35297165200391,4.1223935968414038867134374828417667017939734191228558182757016611875928608168024E-19,0,0,0E-79,0
tungsten,74,2.3556500488758556,4.0489574854067123178208945911676210418770257657181150225564994704663468936088746E-19,0,0,0E-79,0
tungsten,74,2.3583284457478007,3.9764525104774318009548072477441248643330660192993303190324445722026428279445539E-19,0,0,0E-79,0
tungsten,74,2.361006842619746,3.9048702836525191660512042664261315823629688828781222742563429139847275588452126E-19,0,0,0E-79,0
tungsten,74,2.363685239491691,3.8342024845621104164829944566223087198083755103792157341370059585514411371493160E-19,0,0,0E-79,0
tungsten,74,2.3663636363636367,3.7644408603391049593295034917746505008634181133719940999383711755261670004261213E-19,0,0,0E-79,0
tungsten,74,2.3690420332355817,3.6955772250949464377125480720323572875465959630349705862164262695162710579192281E-19,0,0,0E-79,0
tungsten,74,2.371720430107527,3.6276034593991686127618205034311593605478308968234836982793798661176601760999091E-19,0,0,0E-79,0
tungsten,74,2.3743988269794722,3.5605115097631269156208336384831435948342117923760194956213174719812279643273486E-19,0,0,0E-79,0
tungsten,74,2.3770772238514173,3.4942933881275171706781483016226484154528325285419444722888205583216229910689388E-19,0,0,0E-79,0
tungsten,74,2.3797556207233628,3.4289411713538416306657550846343078111534302285608556902617746840577975386936105E-19,0,0,0E-79,0
tungsten,74,2.3824340175953083,3.3644470007197841984688068766930476737739282164536863440976423108753005708680956E-19,0,0,0E-79,0
tungsten,74,2.3851124144672533,3.3008030814183749627756960204276614819345182099517351166904439375131383736856242E-19,0,0,0E-79,0
tungsten,74,2.3877908113391983,3.2380016820609642133236771778665586459231422605399034090204390395227798450996356E-19,0,0,0E-79,0
tungsten,74,2.390469208211144,3.1760351341840283197300440265187949022768707259189865878716836559281006821974096E-19,0,0,0E-79,0
tungsten,74,2.3931476050830893,3.1148958317597588874850830807318989954221546881657089658170922249951287317016439E-19,0,0,0E-79,0
tungsten,74,2.3958260019550344,3.0545762307102634110303953978768975124499120348055243596022601735570833007659531E-19,0,0,0E-79,0
tungsten,74,2.3985043988269794,2.9950688484255720255204742116343424019972115790046328365932822755434356198689609E-19,0,0,0E-79,0
tungsten,74,2.401182795698925,2.9363662632852691652600022833554715305609119347635488838272292081007002256543685E-19,0,0,0E-79,0
tungsten,74,2.4038611925708704,2.8784611141838320640020278277736437755098033573151284634591086000027342273766282E-19,0,0,0E-79,0
tungsten,74,2.4065395894428154,2.8213461000594945529919343848579957247469508227922538694403696299329210750735965E-19,0,0,0E-79,0
tungsten,74,2.4092179863147605,2.7650139794267470300126235269433944470531516784076906345389284012326732975799943E-19,0,0,0E-79,0
tungsten,74,2.411896383186706,2.7094575699124207529522988213417842770351843951868008455554415734770383353535837E-19,0,0,0E-79,0
tungsten,74,2.4145747800586514,2.6546697477953011569776840507025327355596883246479434425132544274688162225253022E-19,0,0,0E-79,0
tungsten,74,2.4172531769305965,2.6006434475492161102661053323801492641770540663224706568567669555602212213747187E-19,0,0,0E-79,0
tungsten,74,2.4199315738025415,2.5473716613896293138860198782329411430834533390435449121676788004090573166757336E-19,0,0,0E-79,0
tungsten,74,2.422609970674487,2.4948474388236930278398142295872565058481336986453474696912960852748867274192682E-19,0,0,0E-79,0
tungsten,74,2.4252883675464325,2.4430638862037607092474591102586477223331877652776415543596255960348658760585847E-19,0,0,0E-79,0
tungsten,74,2.4279667644183776,2.3920141662842513249244712457928018586107166656676000057361325107981161673861519E-19,0,0,0E-79,0
tungsten,74,2.4306451612903226,2.3416914977819063803827180833347569036964429889621475207480688036156193482991359E-19,0,0,0E-79,0
tungsten,74,2.433323558162268,2.2920891549394221622697845405083972691462479160868409148966364226793001109048894E-19,0,0,0E-79,0
tungsten,74,2.436001955034213,2.2432004670924279926850793067676121755960491232574149040993049769533906838241622E-19,0,0,0E-79,0
tungsten,74,2.438680351906158,2.1950188182396942672670669331872571634746371861840639576537234583770084535433084E-19,0,0,0E-79,0
tungsten,74,2.4413587487781037,2.1475376466166829268690432496564188457035338251586919092554993605352165977349314E-19,0,0,0E-79,0
tungsten,74,2.444037145650049,2.1007504442723711997792946443712356777516579297753978464955331425494199834561297E-19,0,0,0E-79,0
tungsten,74,2.446715542521994,2.0546507566492143202991270794373777014689049795268830297201652884603464678413428E-19,0,0,0E-79,0
tungsten,74,2.4493939393939392,2.0092321821663817811320990484827623065161666138566763461104333296423158284559858E-19,0,0,0E-79,0
tungsten,74,2.4520723362658847,1.9644883718061730979771200143714156451940618759884669113701192366658782970020922E-19,0,0,0E-79,0
tungsten,74,2.45475073313783,1.9204130287035793123906721841053667760729698639907782943058461194437847236866832E-19,0,0,0E-79,0
tungsten,74,2.4574291300097753,1.8769999077389529939541806562762313894001186672785493319870942026290390162850919E-19,0,0,0E-79,0
tungsten,74,2.4601075268817203,1.8342428151338290232245652057967413535813007224449787817671440165095794087850694E-19,0,0,0E-79,0
tungsten,74,2.462785923753666,1.7921356080497825858627936979745010555602783379289540418052742862678251180813655E-19,0,0,0E-79,0
tungsten,74,2.4654643206256113,1.7506721941904321200986894629919409778140960922496467664629970191501213786362905E-19,0,0,0E-79,0
tungsten,74,2.4681427174975563,1.7098465314063754005934783251815801219468391006278811941158855755612382481620181E-19,0,0,0E-79,0
tungsten,74,2.4708211143695014,1.6696526273032092716127868882744940503861909310623881611240666146599100609000479E-19,0,0,0E-79,0
tungsten,74,2.473499511241447,1.6300845388525329042078345576854807264395653462332676432986186504319468123340614E-19,0,0,0E-79,0
tungsten,74,2.4761779081133923,1.5911363720059346176569677596622727946645574224106399253983891499028251103940455E-19,0,0,0E-79,0
tungsten,74,2.4788563049853374,1.5528022813118787686356922643881928899831272437590480507790776843952152371456162E-19,0,0,0E-79,0
tungsten,74,2.4815347018572824,1.5150764695355637387883855888266468820688286357533819718708059869142708704247107E-19,0,0,0E-79,0
tungsten,74,2.484213098729228,1.4779531872816622520851195130185541264338768520852674699098958216601129689423132E-19,0,0,0E-79,0
tungsten,74,2.4868914956011734,1.4414267326199812658213971210909223637793198600650215295480767838386053763529884E-19,0,0,0E-79,0
tungsten,74,2.4895698924731184,1.4054914507139236655540421466147241121131373897412546360221355307981951974234868E-19,0,0,0E-79,0
tungsten,74,2.4922482893450635,1.3701417334518177987293392839324589926718949971191249075280873702561130030026983E-19,0,0,0E-79,0
tungsten,74,2.494926686217009,1.3353720190810774168254329032754161477453678378592240513296989400161819881862655E-19,0,0,0E-79,0
tungsten,74,2.4976050830889545,1.3011767918451515173528801264464553491980330566857021227822807863293938380865466E-19,0,0,0E-79,0
tungsten,74,2.5002834799609,1.2675505816232286518537185779386413929084220878853951224720460734641105588303259E-19,0,0,0E-79,0
tungsten,74,2.5029618768328445,1.2344879635727272817936545786464709598462409037842550223610634632127859447282090E-19,0,0,0E-79,0
tungsten,74,2.50564027370479,1.2019835577744526417757627109265731443019777810191941769642429015134692389833499E-19,0,0,0E-79,0
tungsten,74,2.5083186705767355,1.1700320288805894133245058802767188509567640926410502014886826520768359353247320E-19,0,0,0E-79,0
tungsten,74,2.5109970674486806,1.1386280857652674855619013708532902181145499619877189802927417373929080958984910E-19,0,0,0E-79,0
tungsten,74,2.5136754643206256,1.1077664811778438737391773280689342416622760141950848598999417131374609555848795E-19,0,0,0E-79,0
tungsten,74,2.516353861192571,1.0774420113988430222892211872196286449488071315159193976926443453440433997076589E-19,0,0,0E-79,0
tungsten,74,2.5190322580645166,1.0476495158985324141433667216725867597585807395833763954794301790913429969652151E-19,0,0,0E-79,0
tungsten,74,2.5217106549364616,1.0183838769980979092988053244456555107085127555166972194383150393856513083294065E-19,0,0,0E-79,0
tungsten,74,2.5243890518084067,9.8964001953338983107598798723351867739107395864384523724213294869737659463809507E-20,0,0,0E-79,0
tungsten,74,2.527067448680352,9.6141291052128763897074047267772035241757449499084212203533089171574132722152427E-20,0,0,0E-79,0
tungsten,74,2.5297458455522976,9.3369755882858732739047488456768606999602750173846723887927873517556467900657594E-20,0,0,0E-79,0
tungsten,74,2.5324242424242427,9.0648901484343816434571415250326272161854549202309716921241727888317989365710794E-20,0,0,0E-79,0
tungsten,74,2.5351026392961877,8.7978237014926318481243211254226677859167832410218134241101751135714720883392606E-20,0,0,0E-79,0
tungsten,74,2.537781036168133,8.5357275720120941042005793748670535843834024395209058021699489925966463754344752E-20,0,0,0E-79,0
tungsten,74,2.5404594330400787,8.2785534900506468140500575037053753871191883364417475197789436266252958892627781E-20,0,0,0E-79,0
tungsten,74,2.5431378299120238,8.0262535879863662418491278184850084473289346109257082079404447002920491186068080E-20,0,0,0E-79,0
tungsten,74,2.545816226783969,7.7787803973553703921883652369848977212101117195616863745774382025266004785203781E-20,0,0,0E-79,0
tungsten,74,2.5484946236559143,7.5360868457143672761880829062164203718343540984990101205705061697005719951041200E-20,0,0,0E-79,0
tungsten,74,2.5511730205278598,7.2981262535269205610144941883927368730382169635557989478537406920028150605379285E-20,0,0,0E-79,0
tungsten,74,2.553851417399805,7.0648523310736960656580207696960421112879544276165269834406235924661248051543730E-20,0,0,0E-79,0
tungsten,74,2.55652981427175,6.8362191753862030945053737968380834260509562019845261894977644885657132880812489E-20,0,0,0E-79,0
tungsten,74,2.5592082111436953,6.6121812672041478294157032803168088874619415485529729870517917915870814540086609E-20,0,0,0E-79,0
tungsten,74,2.561886608015641,6.3926934679561392953387466873212340107989988792932192020835446285033038874143756E-20,0,0,0E-79,0
tungsten,74,2.564565004887586,6.1777110167635170096798604399697378842080797538509834005078583008803329822030880E-20,0,0,0E-79,0
tungsten,74,2.567243401759531,5.9671895274668301092114086776005083006767754470877207919647606104749960476889658E-20,0,0,0E-79,0
tungsten,74,2.5699217986314764,5.7610849856755158128798047295890662483799406789009936727334013730616726949154307E-20,0,0,0E-79,0
tungsten,74,2.5726001955034214,5.5593537458400764676962345081130740884591973175050825185177827039797331954566779E-20,0,0,0E-79,0
tungsten,74,2.5752785923753665,5.3619525283464379981738747270193136978320817655287138226597557413435739048255500E-20,0,0,0E-79,0
tungsten,74,2.577956989247312,5.1688384166328858782299729568699065447523107692147128496643624580048478348001285E-20,0,0,0E-79,0
tungsten,74,2.5806353861192575,4.9799688543290165219530182479966670451512277482023583168373892202839785513532227E-20,0,0,0E-79,0
tungsten,74,2.5833137829912025,4.7953016424165414993964327425726371012935373326084287847371494897450165951234323E-20,0,0,0E-79,0
tungsten,74,2.5859921798631476,4.6147949364118240035823361288498833441688491193903535067420115347765014423559381E-20,0,0,0E-79,0
tungsten,74,2.588670576735093,4.4384072435702039004414853802520768507172382153103144633792272624230070983262703E-20,0,0,0E-79,0
tungsten,74,2.5913489736070385,4.2660974201116518589674304099760684246827681498099807603927721714021177661980954E-20,0,0,0E-79,0
tungsten,74,2.5940273704789836,4.0978246684676934661618455105120479797285607498264037486609071428153142781966568E-20,0,0,0E-79,0
tungsten,74,2.5967057673509286,3.9335485345493888173568666808235271285631026030313416522784314529131693366224410E-20,0,0,0E-79,0
tungsten,74,2.599384164222874,3.7732289050363776661526470494158413869108835508544765585955996602156873695598822E-20,0,0,0E-79,0
tungsten,74,2.6020625610948196,3.6168260046867331407328941851091911675674751073646972268518910361277314647136223E-20,0,0,0E-79,0
tungsten,74,2.6047409579667646,3.4643003936673906856429474176901652560628638592690937058471627615130758617565673E-20,0,0,0E-79,0
tungsten,74,2.6074193548387097,3.3156129649049514581216587674070151415502385548035589712077898716767271010138020E-20,0,0,0E-79,0
tungsten,74,2.610097751710655,3.1707249414570558758994869151415305391569752665324420714874871405318743365173743E-20,0,0,0E-79,0
tungsten,74,2.6127761485826007,3.0295978739037677715032928930116010837757628519435056134929461712813080882115058E-20,0,0,0E-79,0
tungsten,74,2.6154545454545457,2.8921936377590921541139071974856379819975317642338251667352265546225742773655538E-20,0,0,0E-79,0
tungsten,74,2.6181329423264907,2.7584744309021296736870414915531880994537347926274206064805628696970960973676523E-20,0,0,0E-79,0
tungsten,74,2.6208113391984362,2.6284027710282201527079798759081353666843681568980979232017615790831893068410130E-20,0,0,0E-79,0
tungsten,74,2.6234897360703817,2.5019414931195838585418437735842338063847776798416250777740937389279602494480524E-20,0,0,0E-79,0
tungsten,74,2.6261681329423268,2.3790537469352924120298703049449369093851907838564085605017841267365970288319486E-20,0,0,0E-79,0
tungsten,74,2.628846529814272,2.2597029945205365539228142517971928233153661485972865437926722072362213077300329E-20,0,0,0E-79,0
tungsten,74,2.6315249266862173,2.1438530077351227083867379102551907091291467716935044137809466589151128437648870E-20,0,0,0E-79,0
tungsten,74,2.634203323558163,2.0314678658008516380488470658769957748186520043834276904806990765757918418612259E-20,0,0,0E-79,0
