host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:54:10.906,tamiya_75026_v1,current_limited_stall,1361220,1261,25805,258050,0
2026-09-03T20:54:10.917,tamiya_75026_v1,current_limited_stall,1361231,1115,25762,257625,1
2026-09-03T20:54:10.926,tamiya_75026_v1,current_limited_stall,1361240,1056,24785,247850,1
2026-09-03T20:54:10.937,tamiya_75026_v1,current_limited_stall,1361251,1062,24475,244750,1
2026-09-03T20:54:10.946,tamiya_75026_v1,current_limited_stall,1361260,1055,24385,243850,0
2026-09-03T20:54:10.956,tamiya_75026_v1,current_limited_stall,1361270,1053,24370,243700,1
2026-09-03T20:54:10.967,tamiya_75026_v1,current_limited_stall,1361281,1047,24380,243800,1
2026-09-03T20:54:10.976,tamiya_75026_v1,current_limited_stall,1361290,1043,24350,243500,0
2026-09-03T20:54:10.986,tamiya_75026_v1,current_limited_stall,1361300,1044,24365,243650,0
2026-09-03T20:54:10.997,tamiya_75026_v1,current_limited_stall,1361311,1040,24350,243500,1
2026-09-03T20:54:11.006,tamiya_75026_v1,current_limited_stall,1361320,1038,24367,243675,0
2026-09-03T20:54:11.016,tamiya_75026_v1,current_limited_stall,1361330,1079,24200,242000,0
2026-09-03T20:54:11.026,tamiya_75026_v1,current_limited_stall,1361340,1108,24462,244625,0
2026-09-03T20:54:11.036,tamiya_75026_v1,current_limited_stall,1361350,1097,24317,243175,0
2026-09-03T20:54:11.046,tamiya_75026_v1,current_limited_stall,1361360,1086,24382,243825,0
